,type,start,end,text,label,name
16625,text,17926,17930,Luis,PERSON,Luis A
16626,text,18083,18087,four,CARDINAL,Luis A
16627,text,18175,18192,those first years,DATE,Luis A
16628,text,18378,18391,forty minutes,TIME,Luis A
16629,text,18635,18639,Anne,PERSON,Luis A
16630,text,18679,18683,Luis,PERSON,Luis A
16631,text,19386,19393,English,LANGUAGE,Luis A
16632,text,19688,19713,"twelve, thirteen year
   ",DATE,Luis A
16633,text,19970,19975,first,ORDINAL,Luis A
16634,text,20249,20253,Anne,PERSON,Luis A
16635,text,20280,20284,Luis,PERSON,Luis A
16636,text,20372,20376,Anne,PERSON,Luis A
16637,text,20410,20414,Luis,PERSON,Luis A
16638,text,20551,20555,Anne,PERSON,Luis A
16639,text,20570,20574,Luis,PERSON,Luis A
16640,text,20671,20679,Mexicans,NORP,Luis A
16641,text,20837,20844,Mexican,NORP,Luis A
16642,text,20897,20905,Mexicans,NORP,Luis A
16643,text,21003,21010,Mexican,NORP,Luis A
16644,text,21061,21068,Mexican,NORP,Luis A
16645,text,21097,21105,American,NORP,Luis A
16646,text,21204,21209,Asian,NORP,Luis A
16647,text,21227,21233,Korean,NORP,Luis A
16648,text,21291,21301,Vietnamese,NORP,Luis A
16649,text,21329,21337,Mexicans,NORP,Luis A
16650,text,21518,21526,American,NORP,Luis A
16651,text,21570,21578,American,NORP,Luis A
16652,text,21937,21951,my senior year,DATE,Luis A
16653,text,22030,22034,Anne,PERSON,Luis A
16654,text,22049,22053,Luis,PERSON,Luis A
16655,text,22122,22129,Mexican,NORP,Luis A
16656,text,22169,22174,first,ORDINAL,Luis A
16657,text,22524,22529,first,ORDINAL,Luis A
16658,text,22595,22599,Anne,PERSON,Luis A
16659,text,22614,22618,Luis,PERSON,Luis A
16660,text,23211,23215,Anne,PERSON,Luis A
16661,text,23238,23242,Luis,PERSON,Luis A
16662,text,23412,23416,Anne,PERSON,Luis A
16663,text,23515,23532,the United States,GPE,Luis A
16664,text,23560,23565,seven,DATE,Luis A
16665,text,23714,23718,Luis,PERSON,Luis A
16666,text,23741,23745,Anne,PERSON,Luis A
16667,text,23859,23863,Luis,PERSON,Luis A
16668,text,24340,24356,The Time Machine,WORK_OF_ART,Luis A
16669,text,24360,24365,Wells,PERSON,Luis A
16670,text,24439,24460,The Lord of the Rings,WORK_OF_ART,Luis A
16671,text,24651,24655,Luis,PERSON,Luis A
16672,text,25488,25492,Anne,PERSON,Luis A
16673,text,25606,25610,Luis,PERSON,Luis A
16674,text,25640,25644,Anne,PERSON,Luis A
16675,text,25672,25676,Luis,PERSON,Luis A
16676,text,25690,25694,Anne,PERSON,Luis A
16677,text,25728,25732,Luis,PERSON,Luis A
16678,text,25835,25842,Mexican,NORP,Luis A
16679,text,26141,26153,Puerto Rican,NORP,Luis A
16680,text,26580,26584,Anne,PERSON,Luis A
16681,text,26599,26603,Luis,PERSON,Luis A
16682,text,26629,26634,first,ORDINAL,Luis A
16683,text,26850,26854,Anne,PERSON,Luis A
16684,text,26885,26895,California,GPE,Luis A
16685,text,26904,26908,Luis,PERSON,Luis A
16686,text,27159,27163,Anne,PERSON,Luis A
16687,text,27178,27182,Luis,PERSON,Luis A
16688,text,27458,27464,a year,DATE,Luis A
16689,text,27541,27548,CalArts,ORG,Luis A
16690,text,27754,27758,Anne,PERSON,Luis A
16691,text,27782,27786,Luis,PERSON,Luis A
16692,text,27856,27861,first,ORDINAL,Luis A
16693,text,27905,27909,Anne,PERSON,Luis A
16694,text,27925,27929,Luis,PERSON,Luis A
16695,text,27946,27950,Anne,PERSON,Luis A
16696,text,27966,27970,Luis,PERSON,Luis A
16697,text,28256,28260,Anne,PERSON,Luis A
16698,text,28279,28283,Luis,PERSON,Luis A
16699,text,28628,28632,Anne,PERSON,Luis A
16700,text,28677,28681,Luis,PERSON,Luis A
16701,text,28900,28912,"two
   years",DATE,Luis A
16702,text,29606,29610,Anne,PERSON,Luis A
16703,text,29677,29681,Luis,PERSON,Luis A
16704,text,29753,29757,Anne,PERSON,Luis A
16705,text,29796,29800,Luis,PERSON,Luis A
16706,text,29861,29881,"three
   years later",DATE,Luis A
16707,text,29909,29913,Anne,PERSON,Luis A
16708,text,29932,29936,Luis,PERSON,Luis A
16709,text,30064,30068,Anne,PERSON,Luis A
16710,text,30090,30094,Luis,PERSON,Luis A
16711,text,30183,30187,Anne,PERSON,Luis A
16712,text,30202,30206,Luis,PERSON,Luis A
16713,text,31147,31154,Mexican,NORP,Luis A
16714,text,31364,31387,the Department of State,ORG,Luis A
16715,text,31447,31461,like two years,DATE,Luis A
16716,text,31470,31474,Anne,PERSON,Luis A
16717,text,31488,31492,Luis,PERSON,Luis A
16718,text,31799,31809,every hour,TIME,Luis A
16719,text,31834,31841,English,LANGUAGE,Luis A
16720,text,31974,31983,two years,DATE,Luis A
16721,text,32071,32078,Mexican,NORP,Luis A
16722,text,32194,32198,Anne,PERSON,Luis A
16723,text,32214,32218,Luis,PERSON,Luis A
16724,text,32312,32318,Mexico,GPE,Luis A
16725,text,32364,32385,"six
   to eight hours",TIME,Luis A
16726,text,32448,32462,like ten hours,TIME,Luis A
16727,text,32850,32866,five years later,DATE,Luis A
16728,text,33133,33137,Anne,PERSON,Luis A
16729,text,33166,33170,Luis,PERSON,Luis A
16730,text,33190,33194,Anne,PERSON,Luis A
16731,text,33235,33239,Luis,PERSON,Luis A
16732,text,33247,33251,Anne,PERSON,Luis A
16733,text,33334,33338,Anne,PERSON,Luis A
16734,text,33353,33357,Luis,PERSON,Luis A
16735,text,33522,33526,Anne,PERSON,Luis A
16736,text,33539,33543,Luis,PERSON,Luis A
16737,text,33662,33666,Anne,PERSON,Luis A
16738,text,33711,33715,Luis,PERSON,Luis A
16739,text,33886,33892,Mexico,GPE,Luis A
16740,text,33977,33981,Anne,PERSON,Luis A
16741,text,34008,34012,Luis,PERSON,Luis A
16742,text,34232,34236,Anne,PERSON,Luis A
16743,text,34259,34263,Luis,PERSON,Luis A
16744,text,34720,34732,the same day,DATE,Luis A
16745,text,34837,34841,Anne,PERSON,Luis A
16746,text,34866,34870,Luis,PERSON,Luis A
16747,text,34890,34894,Anne,PERSON,Luis A
16748,text,34917,34921,Luis,PERSON,Luis A
16749,text,34950,34954,Anne,PERSON,Luis A
16750,text,35028,35032,Luis,PERSON,Luis A
16751,text,35222,35226,Anne,PERSON,Luis A
16752,text,35246,35250,Luis,PERSON,Luis A
16753,text,35445,35449,Anne,PERSON,Luis A
16754,text,35465,35469,Luis,PERSON,Luis A
16755,text,35586,35591,three,CARDINAL,Luis A
16756,text,35627,35631,Anne,PERSON,Luis A
16757,text,35654,35658,Luis,PERSON,Luis A
16758,text,35863,35867,zero,CARDINAL,Luis A
16759,text,36124,36128,Anne,PERSON,Luis A
16760,text,36155,36159,Luis,PERSON,Luis A
16761,text,36174,36178,Anne,PERSON,Luis A
16762,text,36228,36232,Luis,PERSON,Luis A
16763,text,36246,36256,this month,DATE,Luis A
16764,text,36379,36383,Anne,PERSON,Luis A
16765,text,36399,36403,Luis,PERSON,Luis A
16766,text,36441,36445,Anne,PERSON,Luis A
16767,text,36471,36475,Luis,PERSON,Luis A
16768,text,36523,36527,Anne,PERSON,Luis A
16769,text,36597,36601,Luis,PERSON,Luis A
16770,text,36984,36988,Anne,PERSON,Luis A
16771,text,37071,37074,U.S,GPE,Luis A
16772,text,37183,37187,Luis,PERSON,Luis A
16773,text,37367,37378,Mexico City,GPE,Luis A
16774,text,37537,37544,Mexican,NORP,Luis A
16775,text,38009,38015,Canada,GPE,Luis A
16776,text,38017,38023,Canada,GPE,Luis A
16777,text,38047,38051,Anne,PERSON,Luis A
16778,text,38096,38100,U.S.,GPE,Luis A
16779,text,38189,38193,Luis,PERSON,Luis A
16780,text,38523,38527,Anne,PERSON,Luis A
16781,text,38551,38568,the United States,GPE,Luis A
16782,text,38635,38641,Mexico,GPE,Luis A
16783,text,38650,38654,Luis,PERSON,Luis A
16784,text,38926,38930,Anne,PERSON,Luis A
16785,text,38947,38954,Mexican,NORP,Luis A
16786,text,39062,39066,Luis,PERSON,Luis A
16787,text,39074,39079,first,ORDINAL,Luis A
16788,text,39120,39127,English,LANGUAGE,Luis A
16789,text,39159,39166,Spanish,LANGUAGE,Luis A
16790,text,39172,39178,second,ORDINAL,Luis A
16791,text,39250,39257,Spanish,LANGUAGE,Luis A
16792,text,39288,39295,Mexican,NORP,Luis A
16793,text,39318,39325,Spanish,LANGUAGE,Luis A
16794,text,39348,39355,English,LANGUAGE,Luis A
16795,text,39373,39379,States,GPE,Luis A
16796,text,39406,39413,Spanish,LANGUAGE,Luis A
16797,text,39511,39518,Mexican,NORP,Luis A
16798,text,39602,39609,Spanish,LANGUAGE,Luis A
16799,text,39615,39621,second,ORDINAL,Luis A
16800,text,39956,39963,English,LANGUAGE,Luis A
16801,text,40062,40066,Anne,PERSON,Luis A
16802,text,40086,40090,Luis,PERSON,Luis A
16803,text,40284,40288,Luis,PERSON,Luis A
16804,text,40437,40450,United States,GPE,Luis A
16805,text,40839,40851,Calvin Klein,ORG,Luis A
16806,text,40875,40882,Payless,ORG,Luis A
16807,text,41116,41119,U.S,GPE,Luis A
16808,text,41705,41709,Anne,PERSON,Luis A
16809,text,2,8,Isabel,PERSON,Ana
16810,text,18,24,Isabel,PERSON,Ana
16811,text,44,47,Ana,PERSON,Ana
16812,text,183,186,Ana,PERSON,Ana
16813,text,294,306,about a year,DATE,Ana
16814,text,407,413,Isabel,PERSON,Ana
16815,text,451,454,Ana,PERSON,Ana
16816,text,550,556,Isabel,PERSON,Ana
16817,text,571,584,six years old,DATE,Ana
16818,text,606,609,Ana,PERSON,Ana
16819,text,631,637,Isabel,PERSON,Ana
16820,text,680,697,the United States,GPE,Ana
16821,text,714,717,Ana,PERSON,Ana
16822,text,774,782,Brooklyn,GPE,Ana
16823,text,784,793,"New
 York",GPE,Ana
16824,text,839,845,Isabel,PERSON,Ana
16825,text,912,917,first,ORDINAL,Ana
16826,text,933,950,the United States,GPE,Ana
16827,text,996,999,Ana,PERSON,Ana
16828,text,1063,1069,a year,DATE,Ana
16829,text,1278,1283,first,ORDINAL,Ana
16830,text,1344,1350,Isabel,PERSON,Ana
16831,text,1447,1450,Ana,PERSON,Ana
16832,text,1808,1814,Isabel,PERSON,Ana
16833,text,1879,1882,Ana,PERSON,Ana
16834,text,1893,1898,fifth,ORDINAL,Ana
16835,text,1918,1923,Ogami,PERSON,Ana
16836,text,2157,2163,Isabel,PERSON,Ana
16837,text,2309,2312,Ana,PERSON,Ana
16838,text,2589,2600,Afghanistan,GPE,Ana
16839,text,2605,2615,Bangladesh,GPE,Ana
16840,text,2619,2633,Middle Eastern,NORP,Ana
16841,text,2638,2644,Asians,NORP,Ana
16842,text,2700,2708,American,NORP,Ana
16843,text,2734,2740,Isabel,PERSON,Ana
16844,text,2870,2873,Ana,PERSON,Ana
16845,text,3140,3146,Isabel,PERSON,Ana
16846,text,3232,3234,US,GPE,Ana
16847,text,3298,3301,Ana,PERSON,Ana
16848,text,3836,3842,Isabel,PERSON,Ana
16849,text,3992,4000,New York,GPE,Ana
16850,text,4022,4025,Ana,PERSON,Ana
16851,text,4554,4562,New York,GPE,Ana
16852,text,4707,4713,Isabel,PERSON,Ana
16853,text,4840,4843,Ana,PERSON,Ana
16854,text,5083,5091,New York,GPE,Ana
16855,text,5114,5122,New York,GPE,Ana
16856,text,5173,5187,my senior year,DATE,Ana
16857,text,5424,5430,Isabel,PERSON,Ana
16858,text,5613,5616,Ana,PERSON,Ana
16859,text,6199,6211,about a year,DATE,Ana
16860,text,6436,6439,one,CARDINAL,Ana
16861,text,6526,6532,States,GPE,Ana
16862,text,6761,6767,Isabel,PERSON,Ana
16863,text,6857,6860,Ana,PERSON,Ana
16864,text,6862,6876,North Carolina,GPE,Ana
16865,text,6893,6899,Isabel,PERSON,Ana
16866,text,6901,6915,North Carolina,GPE,Ana
16867,text,6953,6959,Mexico,GPE,Ana
16868,text,6988,6991,Ana,PERSON,Ana
16869,text,7058,7073,"North
 Carolina",GPE,Ana
16870,text,7099,7116,a hundred percent,PERCENT,Ana
16871,text,7353,7363,about four,CARDINAL,Ana
16872,text,7594,7600,Mexico,GPE,Ana
16873,text,7622,7628,Isabel,PERSON,Ana
16874,text,7666,7672,Mexico,GPE,Ana
16875,text,7726,7729,Ana,PERSON,Ana
16876,text,7739,7745,Mexico,GPE,Ana
16877,text,8336,8342,Mexico,GPE,Ana
16878,text,8359,8365,Isabel,PERSON,Ana
16879,text,8416,8422,States,GPE,Ana
16880,text,8470,8473,Ana,PERSON,Ana
16881,text,10118,10124,Isabel,PERSON,Ana
16882,text,10238,10244,Mexico,GPE,Ana
16883,text,10277,10280,Ana,PERSON,Ana
16884,text,10548,10554,Isabel,PERSON,Ana
16885,text,10648,10654,Mexico,GPE,Ana
16886,text,10673,10675,US,GPE,Ana
16887,text,10731,10738,Mexican,NORP,Ana
16888,text,10763,10766,Ana,PERSON,Ana
16889,text,10785,10792,Mexican,NORP,Ana
16890,text,10804,10809,first,ORDINAL,Ana
16891,text,10933,10953,the whole first year,DATE,Ana
16892,text,10966,10969,one,CARDINAL,Ana
16893,text,11029,11041,a whole year,DATE,Ana
16894,text,11043,11046,Two,CARDINAL,Ana
16895,text,11071,11087,every single day,DATE,Ana
16896,text,11093,11098,three,CARDINAL,Ana
16897,text,11186,11192,Mexico,GPE,Ana
16898,text,11330,11336,Isabel,PERSON,Ana
16899,text,11361,11364,Ana,PERSON,Ana
16900,text,11387,11393,Isabel,PERSON,Ana
16901,text,11658,11661,Ana,PERSON,Ana
16902,text,11739,11747,New York,GPE,Ana
16903,text,11985,11990,first,ORDINAL,Ana
16904,text,12060,12066,Mexico,GPE,Ana
16905,text,12305,12310,years,DATE,Ana
16906,text,12381,12392,"the first
 ",DATE,Ana
16907,text,12422,12437,The second year,DATE,Ana
16908,text,12663,12670,Spanish,LANGUAGE,Ana
16909,text,12685,12689,four,CARDINAL,Ana
16910,text,12709,12715,Mexico,GPE,Ana
16911,text,12732,12738,Isabel,PERSON,Ana
16912,text,12760,12763,Ana,PERSON,Ana
16913,text,12811,12818,Spanish,LANGUAGE,Ana
16914,text,12887,12892,first,ORDINAL,Ana
16915,text,12943,12949,Mexico,GPE,Ana
16916,text,12968,12976,10 years,DATE,Ana
16917,text,13012,13019,Spanish,LANGUAGE,Ana
16918,text,13117,13124,Spanish,LANGUAGE,Ana
16919,text,13189,13197,10 years,DATE,Ana
16920,text,13240,13247,Spanish,LANGUAGE,Ana
16921,text,13271,13287,"about six
 years",DATE,Ana
16922,text,13305,13311,Isabel,PERSON,Ana
16923,text,13344,13347,Ana,PERSON,Ana
16924,text,13689,13695,Isabel,PERSON,Ana
16925,text,13737,13739,US,GPE,Ana
16926,text,13759,13762,Ana,PERSON,Ana
16927,text,14669,14672,Ana,PERSON,Ana
16928,text,14698,14704,Isabel,PERSON,Ana
16929,text,14741,14743,US,GPE,Ana
16930,text,14860,14863,Ana,PERSON,Ana
16931,text,14871,14878,English,LANGUAGE,Ana
16932,text,14928,14930,US,GPE,Ana
16933,text,14947,14953,States,GPE,Ana
16934,text,14983,14990,English,LANGUAGE,Ana
16935,text,15120,15132,10 years ago,DATE,Ana
16936,text,15141,15146,first,ORDINAL,Ana
16937,text,15160,15174,nine years ago,DATE,Ana
16938,text,15183,15188,first,ORDINAL,Ana
16939,text,15275,15279,zero,CARDINAL,Ana
16940,text,15440,15452,two weekends,DATE,Ana
16941,text,15707,15714,English,LANGUAGE,Ana
16942,text,15730,15735,first,ORDINAL,Ana
16943,text,15802,15807,first,ORDINAL,Ana
16944,text,15821,15828,Spanish,LANGUAGE,Ana
16945,text,15945,15956,Blockbuster,ORG,Ana
16946,text,16111,16118,Spanish,LANGUAGE,Ana
16947,text,16255,16258,one,CARDINAL,Ana
16948,text,16317,16322,first,ORDINAL,Ana
16949,text,16343,16346,Ana,PERSON,Ana
16950,text,16393,16399,Isabel,PERSON,Ana
16951,text,16442,16445,Ana,PERSON,Ana
16952,text,16477,16483,Isabel,PERSON,Ana
16953,text,16516,16519,Ana,PERSON,Ana
16954,text,16530,16536,States,GPE,Ana
16955,text,16828,16835,English,LANGUAGE,Ana
16956,text,16846,16849,one,CARDINAL,Ana
16957,text,17220,17228,Mexicans,NORP,Ana
16958,text,17469,17472,Ana,PERSON,Ana
16959,text,17906,17912,States,GPE,Ana
16960,text,18441,18447,Isabel,PERSON,Ana
16961,text,18609,18616,Mexican,NORP,Ana
16962,text,18620,18628,American,NORP,Ana
16963,text,18645,18648,Ana,PERSON,Ana
16964,text,18710,18717,Mexican,NORP,Ana
16965,text,18722,18730,American,NORP,Ana
16966,text,18751,18765,just yesterday,DATE,Ana
16967,text,18876,18887,Chapultepec,GPE,Ana
16968,text,18934,18944,every year,DATE,Ana
16969,text,19036,19045,Yesterday,DATE,Ana
16970,text,19077,19079,US,GPE,Ana
16971,text,19289,19301,10 years ago,DATE,Ana
16972,text,19348,19356,American,NORP,Ana
16973,text,19378,19387,six years,DATE,Ana
16974,text,19530,19537,Mexican,NORP,Ana
16975,text,19582,19588,Isabel,PERSON,Ana
16976,text,19624,19626,US,GPE,Ana
16977,text,19691,19694,Ana,PERSON,Ana
16978,text,19742,19748,States,GPE,Ana
16979,text,19771,19784,Peace College,ORG,Ana
16980,text,20076,20082,Isabel,PERSON,Ana
16981,text,20112,20118,Mexico,GPE,Ana
16982,text,20141,20149,10 years,DATE,Ana
16983,text,20287,20293,Mexico,GPE,Ana
16984,text,20343,20346,Ana,PERSON,Ana
16985,text,20369,20375,Mexico,GPE,Ana
16986,text,20407,20410,One,CARDINAL,Ana
16987,text,20672,20678,Mexico,GPE,Ana
16988,text,21117,21123,Isabel,PERSON,Ana
16989,text,21380,21388,American,NORP,Ana
16990,text,21395,21402,Mexican,NORP,Ana
16991,text,21411,21418,Mexican,NORP,Ana
16992,text,21425,21433,American,NORP,Ana
16993,text,21517,21520,Ana,PERSON,Ana
16994,text,22182,22190,American,NORP,Ana
16995,text,22757,22763,Isabel,PERSON,Ana
16996,text,22870,22873,Ana,PERSON,Ana
16997,text,23284,23291,Afghani,NORP,Ana
16998,text,23308,23315,Haitian,NORP,Ana
16999,text,23333,23342,Dominican,NORP,Ana
17000,text,23344,23356,Puerto Rican,NORP,Ana
17001,text,23720,23726,Isabel,PERSON,Ana
17002,text,23979,23982,Ana,PERSON,Ana
17003,text,102,406,"what caused you and your family to migrate to the
 United States?
      
      
 Ana: From what I remember or from what I know, currently, my dad went to
 the States, I think he was there for about a year, and my mom decided that
 she wanted us to be with him so she took us to the States.
      
      
","Migration from Mexico, Reasons, Family reunification",Ana
17004,text,22870,23719,"Ana: I think it'd be really great for people to just probably do this kind
 of thing, and I’m grateful that someone started it, grateful that someone's
 doing it, and I really hope that it reaches a scope where everyone kind of
 becomes interested in this and not necessarily for my story or anyone's
 story, just because I think that sometimes humans forget we're all humans
 and it doesn't matter whether you're Afghani, whether you're Haitian,
 whether you're Dominican, Puerto Rican, et cetera, whether you're... So,
 it's important to know that no matter what background you come from, you're
 human, you just have to get to know the person. Yeah, there are assholes
 out there, of course. Everyone has that. Yes, there are really nice people
 and awesome people, but it's just the person and not their background. So
 that's it.
      
      
","Reflections, Empathy, Global/Human",Ana
17005,text,16851,17426,"I think I really enjoy the culture that
 they have work-wise. Work-wise, or at least, despite the fact never having
 worked there in school and such, it's a lot of no bullshit, you're here to
 do what you're here to do. And one of the things that for me has been
 really hard to adapt to here is that the culture in that sense is very
 different. Despite the fact that Mexicans are such hard workers and they
 are, sometimes they're also very lazy. And so I appreciate having grown up
 in a culture where you don't really beat around the bush. It's direct, it's
 to the point","Cultural, Working, The United States",Ana
17006,text,14865,16342,"Well, English would definitely be a skill that I would say the US gave
 me or the States gave me. The reality is that English is a very valued
 asset here. I'm not sure, I think around the world, eventually, because it
 has become the global language. So 10 years ago, when I first arrived and
 nine years ago, when I first started looking for a job and such, that's
 pretty much what sold me or what... I had zero prior experience minus the
 bakery, and I didn't even mention it because it wasn't even... Really, if I
 remember correctly, I don't know if it was just one or two weekends, but I
 didn't like it. So I was like, ""I'm not doing this."" And without any
 experience at all, it's hard to get a job. It's funny because they always
 tell you, ""we are hiring people,"" but it's only people with experience. So
 all of that is hard, but English sold me in the first and only job I went
 to for that. Aside from the fact that when I first got here, my Spanish was
 horrible. So many of the jobs that I initially started applying to were
 over-the-counter jobs. So it was like Blockbuster, when it existed, or the
 supermarkets and such and people obviously wouldn't hire me. I couldn't
 even have a conversation in my interview because of my Spanish. So it was a
 big no. And it wasn't until funnily enough, my mom, who was the one who
 found out about call centers here. And she asked one of my cousins to take
 me to one, and that's how I got my first job.
      
      
","Learning English, Language, Economic",Ana
17007,text,12808,13304,"my Spanish has gotten much
 better, but when I meet new people now, one of the first question tends to
 be, ""How long have you been in Mexico?"" ""I've been here 10 years."" And
 they're surprised to why my Spanish is still... It's like, ""We can still
 tell you have an accent."" Or when I get really nervous, my Spanish tends to
 fuck up. And they're just like, ""But you've been here 10 years."" And it's
 kind of like, ""Yeah. Speaking Spanish, I've only done it for about six
 years.""
      
      
","Spanish, Language, Return to Mexico, Age",Ana
17008,text,8470,10117,"Ana: Definitely. I wouldn't say that people are harsh. I think that there's
 a little bit of human in everyone, but it's definitely not the same when
 you have papers. In terms of care, it's kind of... I don't know how to
 explain it but just, when you're in the hospital, people will make sure
 that your vitals are normal, or your vitals are stable. I think that's the
 word. But other than that, it was hell trying to get attention. It was my
 mom trying to ask, “What's wrong with her? What can they do?” Doctors just
 going, ""She just needs birth control. Put her on birth control and that's
 it."" Me going on birth control and nothing, not helping. And my mom just
 kind of desperate I would say, trying to get answers, falling again in the
 hospital, getting more blood transfusion. It was basically just base work.
 It wasn't someone actually asking you or checking to see if everything was
 okay, it was mostly of, ""What's going on with you right now?"" ""I'm bleeding
 out."" And doctors going, ""Are you having an abortion? Are you…""—A
 miscarriage, sorry, here it's abortion—and it was just hard at that time
 because there was a lot of negligence also. For example, at the time I was
 still a virgin. And despite saying that I was not pregnant at all, there
 was no possible way, the doctors still examined me. And you know not being
 able to do anything legal for it because you couldn't, you're illegal. You
 can't sue the doctor for malpractice because you're not even supposed to be
 there. So it's always a lose-lose situation. So yeah, I would not say that
 it's comfortable being undocumented and needing healthcare.
      
      
","Living undocumented, Healthcare, Frustration, Healthcare, Discrimination, Healthcare",Ana
17009,text,2309,2733,"Ana: I don't think I actually know any, or I didn't make friends with any.
 I think my parents probably knew more of those situations, my situation,
 but on a personal level, no. In elementary, I don't remember anyone. I
 remember that there were people from other countries like Afghanistan or
 Bangladesh or Middle Eastern and Asians and such, but if I recall
 correctly, all of them were American citizens.
      
      
","Friends, Fitting in, School, The United States",Ana
17010,text,188,406,"From what I remember or from what I know, currently, my dad went to
 the States, I think he was there for about a year, and my mom decided that
 she wanted us to be with him so she took us to the States.
      
      
","Family reunification, Reasons",Ana
17011,text,22104,22756,"utting
 it simply, when I first got here, and I considered myself a lot more
 American than anything, quirks about people annoyed me or not their quirks,
 just their ways of certain expressions or it's a way of doing something.
 For me it was just like, ""Ugh, that's so not what I'm used to or that's so
 not accepted."" But now it's more, I feel that I've become more flexible in
 that sense, with people, with culture, with everything. And yeah, I don't
 really think that you open your eyes to that until you have to live it. And
 so I definitely think it's a phenomenon to say you're too much of
 something, but I don't agree with it.
      
      
","Reflections, Identity, American, Cultural differences",Ana
17012,text,20343,21116,"Ana: My current dreams in Mexico is, or are to actually travel. One of the
 huge benefits of being in your own country and working, or simply just
 actually being legal is traveling. And I hadn't realized that I really
 enjoyed it until I had it. So one of my biggest dreams is to continue
 traveling. I want to continue knowing Mexico and there are really, really
 beautiful places. I want to get to know other cultures and other countries,
 and that's one of the freedoms than being a legal alien or a citizen allows
 you to do. And I want to continue to grow professionally. I'm fortunate
 enough to work in a global company. So my big, big goal is actually to
 continue growing within the company and to be sent to a different part of
 the globe to work.
      
      
","Reflections, Mexico, Best parts aboutbeing back",Ana
17013,text,18578,19581,"Do you
 consider yourself more Mexican or American?
      
      
 Ana: Oh, that's a hard, hard question. So I consider myself more Mexican or
 American. It's funny because just yesterday, there's a fair here. I'm not
 sure if you're aware of it. It's called feria de las culturas amigas. it's
 in Chapultepec, which is basically, it's a fair that happens every year. A
 lot of whole different countries come, and they expose their culture. It's
 beautiful. Yesterday, I was there and we stopped by US, a friend of mine
 and me. It was really funny because he mentioned to me, he was like,
 “you're more gringa, so this is where you should be.” And I was just like,
 ""Ugh, no."" Basically, I don't know. I think 10 years ago, if you would've
 asked me, I would have said American, definitely. I think six years of
 finally accepting where I am, really adapting to, trying to adapt to where
 I currently am, I still wouldn't say…I'm leaning more towards Mexican, but
 I think, I'm not sure.
      
      
","Reflections, Identity, Mexican, American, Bi-cultural",Ana
17014,text,16516,18440,"Ana: That the States has given me, I actually do feel that it has shaped me
 in many ways to be where I am now more than the States itself though. It's
 weird because you don't really... I feel like you don't really know how
 much is your parent, how much is your culture, how much is your siblings?
 So for me, English is number one. I think I really enjoy the culture that
 they have work-wise. Work-wise, or at least, despite the fact never having
 worked there in school and such, it's a lot of no bullshit, you're here to
 do what you're here to do. And one of the things that for me has been
 really hard to adapt to here is that the culture in that sense is very
 different. Despite the fact that Mexicans are such hard workers and they
 are, sometimes they're also very lazy. And so I appreciate having grown up
 in a culture where you don't really beat around the bush. It's direct, it's
 to the point and it's not about just...
      
      
 Ana: For example, one of the things where I was discussing, previously or
 last week with a friend, is I'm the type of person that in a restaurant, if
 I don't get a proper service or something, I speak up. And not necessarily,
 not talking about rudely, just I speak up when it's normally not done here.
 People tend to accept or just sit back and let things slide by. And I don't
 think that that's something that happens a lot in the States, or didn't,
 not speaking about the current government, but when I grew up there, it was
 just flu—I remember that things were fluid. And I don't know if that's also
 because as a kid, you don't notice or know of all the issues that are going
 on around, but yeah, I would say to summarize: English, definitely; the
 working mentality of no beating around the bush and directness; and kind of
 going for what you want and not being rude about it, but just trying to get
 your point across without hurting others.
      
      
","Return to Mexico, Cultural differences, Reflections, Values",Ana
17015,text,14698,16342,"Isabel: Do you think that your time in the US has shaped or it made you
 different, giving you different skills or anything that you can use here?
      
      
 Ana: Well, English would definitely be a skill that I would say the US gave
 me or the States gave me. The reality is that English is a very valued
 asset here. I'm not sure, I think around the world, eventually, because it
 has become the global language. So 10 years ago, when I first arrived and
 nine years ago, when I first started looking for a job and such, that's
 pretty much what sold me or what... I had zero prior experience minus the
 bakery, and I didn't even mention it because it wasn't even... Really, if I
 remember correctly, I don't know if it was just one or two weekends, but I
 didn't like it. So I was like, ""I'm not doing this."" And without any
 experience at all, it's hard to get a job. It's funny because they always
 tell you, ""we are hiring people,"" but it's only people with experience. So
 all of that is hard, but English sold me in the first and only job I went
 to for that. Aside from the fact that when I first got here, my Spanish was
 horrible. So many of the jobs that I initially started applying to were
 over-the-counter jobs. So it was like Blockbuster, when it existed, or the
 supermarkets and such and people obviously wouldn't hire me. I couldn't
 even have a conversation in my interview because of my Spanish. So it was a
 big no. And it wasn't until funnily enough, my mom, who was the one who
 found out about call centers here. And she asked one of my cousins to take
 me to one, and that's how I got my first job.
      
      
","Return to Mexico, Challenges, Language, Return to Mexico, Challenges, Employment, Jobs, Call Centers",Ana
